size	encoders	weighted_correct	weighted_acc	weighted_kappa	majority_correct	majority_resolved	majority_acc_resolved	majority_kappa_resolved	abstain_rate
7	gemma,granite,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull	66	0.39759036144578314	0.2717701250274185	28	53	0.5283018867924528	0.40795352993744427	0.6807228915662651
7	gemma,granite,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30	66	0.39759036144578314	0.27071434847552933	32	59	0.5423728813559322	0.4121771217712179	0.6445783132530121
5	gpt_oss_20b,granite,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2703617423409961	36	64	0.5625	0.45013807916538817	0.6144578313253012
8	granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2695590953093374	9	15	0.6	0.44099378881987583	0.9096385542168675
8	granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2712266221792957	10	17	0.5882352941176471	0.44651162790697685	0.8975903614457832
8	granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2760575665067596	17	32	0.53125	0.41104294478527603	0.8072289156626506
8	granite,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b	66	0.39759036144578314	0.27266354116461466	12	19	0.631578947368421	0.5300353356890459	0.8855421686746988
7	gemma,gpt_oss_20b,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30	66	0.39759036144578314	0.2807002339890806	27	64	0.421875	0.2241153342070773	0.6144578313253012
7	gpt_oss_20b,granite,ministral,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2682389243993829	31	53	0.5849056603773585	0.483613817537644	0.6807228915662651
5	gpt_oss_20b,haiku,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp	66	0.39759036144578314	0.26971976595838276	30	56	0.5357142857142857	0.3930804501875782	0.6626506024096386
8	granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.26907665888776366	19	31	0.6129032258064516	0.48901098901098905	0.8132530120481928
7	gpt_oss_20b,granite,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b	66	0.39759036144578314	0.269237541820743	21	31	0.6774193548387096	0.601029601029601	0.8132530120481928
8	granite,haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27058616750153797	16	28	0.5714285714285714	0.44645799011532117	0.8313253012048193
7	gpt_oss_20b,granite,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	66	0.39759036144578314	0.27164231494888325	20	29	0.6896551724137931	0.6200873362445415	0.8253012048192772
6	granite,haiku,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2687224669603524	13	23	0.5652173913043478	0.3447293447293447	0.8614457831325302
5	gpt_oss_20b,haiku,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27469742648665185	32	65	0.49230769230769234	0.3650088809946713	0.608433734939759
5	gpt_oss_20b,haiku,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2709385568096975	28	48	0.5833333333333334	0.488272921108742	0.7108433734939759
6	granite,haiku,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2680453282772609	13	26	0.5	0.35	0.8433734939759037
6	granite,haiku,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp	66	0.39759036144578314	0.27100259101488766	8	16	0.5	0.03759398496240607	0.9036144578313253
3	haiku,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	66	0.39759036144578314	0.26885130373502486	26	55	0.4727272727272727	0.3471142038477284	0.6686746987951807
6	gemma,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27434866235355815	16	26	0.6153846153846154	0.47895791583166325	0.8433734939759037
8	granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2702655178477228	13	18	0.7222222222222222	0.6341463414634146	0.891566265060241
6	gemma,granite,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2727909931221798	17	34	0.5	0.2846534653465349	0.7951807228915663
8	granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2711306256860593	19	28	0.6785714285714286	0.5915721231766613	0.8313253012048193
3	haiku,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27244039270687226	31	99	0.31313131313131315	0.1940620136477912	0.4036144578313253
8	granite,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27466573451018106	16	26	0.6153846153846154	0.45492662473794565	0.8433734939759037
8	granite,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27189789025834454	11	17	0.6470588235294118	0.4426229508196722	0.8975903614457832
6	gemma,granite,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp	66	0.39759036144578314	0.27612070469213335	17	31	0.5483870967741935	0.32398753894081	0.8132530120481928
7	gpt_oss_20b,granite,ministral,qwen,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.26710816777041946	23	37	0.6216216216216216	0.49903288201160534	0.7771084337349398
6	granite,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.26843241813935037	13	18	0.7222222222222222	0.6153846153846154	0.891566265060241
6	gemma,granite,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b	66	0.39759036144578314	0.2759944173063503	11	16	0.6875	0.4701986754966887	0.9036144578313253
7	gpt_oss_20b,granite,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27602599328361455	23	36	0.6388888888888888	0.5416258570029384	0.7831325301204819
7	gpt_oss_20b,granite,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp	66	0.39759036144578314	0.2724722794407677	20	30	0.6666666666666666	0.5901639344262295	0.8192771084337349
6	granite,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.26743159752868473	14	20	0.7	0.5522388059701492	0.8795180722891567
8	granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2692053709002862	11	23	0.4782608695652174	0.34751773049645385	0.8614457831325302
7	granite,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27782128251979454	17	27	0.6296296296296297	0.543918918918919	0.8373493975903614
5	gpt_oss_20b,granite,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp	66	0.39759036144578314	0.2710025910148872	31	79	0.3924050632911392	0.2235872235872235	0.5240963855421688
9	gemma,gpt_oss_20b,granite,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2713545781757528	33	72	0.4583333333333333	0.30666666666666653	0.5662650602409638
7	gpt_oss_20b,granite,ministral,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.26898009512066223	24	39	0.6153846153846154	0.4982847341337908	0.7650602409638554
8	granite,haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2758680858488921	16	29	0.5517241379310345	0.37271214642262895	0.8253012048192772
7	gpt_oss_20b,granite,ministral,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.26901228587784576	21	31	0.6774193548387096	0.581646423751687	0.8132530120481928
8	granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.26814213914116924	13	19	0.6842105263157895	0.5913978494623655	0.8855421686746988
5	gpt_oss_20b,granite,rinna_bilingual_4b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2685613571271206	32	63	0.5079365079365079	0.37423902595322	0.6204819277108433
8	granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.26978401442836397	12	17	0.7058823529411765	0.6136363636363635	0.8975903614457832
8	granite,haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27100259101488744	14	19	0.7368421052631579	0.6666666666666665	0.8855421686746988
8	gpt_oss_20b,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27450723307547753	11	23	0.4782608695652174	0.18100890207715137	0.8614457831325302
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2713225933892278	16	26	0.6153846153846154	0.4841269841269842	0.8433734939759037
6	granite,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27186595315378537	15	26	0.5769230769230769	0.4892857142857142	0.8433734939759037
7	haiku,ministral,qwen,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.26891570509997353	20	37	0.5405405405405406	0.43637992831541206	0.7771084337349398
10	gemma,gpt_oss_20b,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2783549971742818	17	25	0.68	0.5789473684210527	0.8493975903614458
8	gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp	66	0.39759036144578314	0.2745072330754772	13	23	0.5652173913043478	0.22297297297297303	0.8614457831325302
7	haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27074638668013895	16	35	0.45714285714285713	0.3383084577114428	0.7891566265060241
8	gemma,granite,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2750141939992139	15	22	0.6818181818181818	0.5549132947976878	0.8674698795180723
10	gemma,gpt_oss_20b,granite,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27457064196128134	26	35	0.7428571428571429	0.6594594594594595	0.7891566265060241
7	gpt_oss_20b,granite,haiku,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27403131286626436	27	52	0.5192307692307693	0.3939393939393939	0.6867469879518072
7	haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2743803820430999	24	48	0.5	0.37662337662337664	0.7108433734939759
6	granite,haiku,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2714824892477836	10	16	0.625	0.4725274725274725	0.9036144578313253
7	haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27100259101488733	25	56	0.44642857142857145	0.29055986922762567	0.6626506024096386
3	haiku,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.26840017628911417	38	105	0.3619047619047619	0.19974974405642143	0.3674698795180723
9	gpt_oss_20b,granite,haiku,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp	66	0.39759036144578314	0.2710986212347414	21	49	0.42857142857142855	0.20463768115942016	0.7048192771084337
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2734911812333143	17	26	0.6538461538461539	0.5420743639921721	0.8433734939759037
10	gpt_oss_20b,granite,haiku,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27148248924778373	16	23	0.6956521739130435	0.5763157894736841	0.8614457831325302
7	haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2704258779062103	18	39	0.46153846153846156	0.3346872461413485	0.7650602409638554
7	haiku,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27374546090913066	18	34	0.5294117647058824	0.423728813559322	0.7951807228915663
9	gpt_oss_20b,granite,haiku,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b	66	0.39759036144578314	0.2731412558017341	24	47	0.5106382978723404	0.3507507507507508	0.7168674698795181
6	gpt_oss_20b,granite,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2693340375896828	19	26	0.7307692307692307	0.6486486486486487	0.8433734939759037
7	haiku,ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2706502636203866	21	39	0.5384615384615384	0.42269736842105265	0.7650602409638554
5	gpt_oss_20b,ministral,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2765308346044889	30	53	0.5660377358490566	0.47749678525503647	0.6807228915662651
7	gemma,gpt_oss_20b,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27722384290503777	35	60	0.5833333333333334	0.48168624740843125	0.6385542168674698
6	granite,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b	66	0.39759036144578314	0.26917319714713395	9	10	0.9	0.8591549295774648	0.9397590361445783
7	haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2742217558586917	15	35	0.42857142857142855	0.2693110647181629	0.7891566265060241
8	gemma,granite,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2736501268924477	13	22	0.5909090909090909	0.4176470588235295	0.8674698795180723
8	gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2730775967770187	11	15	0.7333333333333333	0.5348837209302324	0.9096385542168675
8	gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2721532862717587	11	16	0.6875	0.2792792792792793	0.9036144578313253
8	gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.271834013247357	12	19	0.631578947368421	0.4192139737991266	0.8855421686746988
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27810393563818225	18	33	0.5454545454545454	0.4100119189511323	0.8012048192771084
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2739678096571029	14	24	0.5833333333333334	0.38144329896907203	0.8554216867469879
9	gemma,gpt_oss_20b,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2747608021320287	25	53	0.4716981132075472	0.28343795267986494	0.6807228915662651
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27151445999912216	12	24	0.5	0.2941176470588235	0.8554216867469879
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2739360538861918	13	21	0.6190476190476191	0.43243243243243246	0.8734939759036144
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27822948823861904	16	35	0.45714285714285713	0.2857142857142857	0.7891566265060241
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27813532788311013	14	28	0.5	0.3400673400673401	0.8313253012048193
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2709065354884047	17	29	0.5862068965517241	0.4332247557003257	0.8253012048192772
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.271802070538691	21	36	0.5833333333333334	0.43983402489626555	0.7831325301204819
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2708424844065712	14	24	0.5833333333333334	0.39698492462311563	0.8554216867469879
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2748558448366244	20	34	0.5882352941176471	0.45350172215843865	0.7951807228915663
10	gemma,gpt_oss_20b,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.27813532788311013	22	33	0.6666666666666666	0.5551470588235294	0.8012048192771084
6	gemma,ministral,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2839889579020013	22	41	0.5365853658536586	0.4276267450404114	0.7530120481927711
7	gpt_oss_20b,granite,haiku,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27007299270073004	30	56	0.5357142857142857	0.3971014492753623	0.6626506024096386
8	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27330035459440505	11	21	0.5238095238095238	0.2953020134228188	0.8734939759036144
6	gpt_oss_20b,granite,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27244039270687237	21	35	0.6	0.5134061569016881	0.7891566265060241
6	gpt_oss_20b,granite,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2687868910228174	23	34	0.6764705882352942	0.5769230769230769	0.7951807228915663
5	gemma,haiku,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jp	66	0.39759036144578314	0.2701692679709825	35	68	0.5147058823529411	0.3453908984830806	0.5903614457831325
8	gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2711946261579664	17	27	0.6296296296296297	0.47775628626692457	0.8373493975903614
3	haiku,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30	66	0.39759036144578314	0.27756984942118546	38	123	0.3089430894308943	0.18160469667319	0.25903614457831325
8	gpt_oss_20b,haiku,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2708745113541532	14	22	0.6363636363636364	0.39518900343642616	0.8674698795180723
8	gpt_oss_20b,granite,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp	66	0.39759036144578314	0.27122662217929583	12	24	0.5	0.12727272727272732	0.8554216867469879
6	gemma,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp	66	0.39759036144578314	0.2820069204152248	14	30	0.4666666666666667	0.27601809954751133	0.8192771084337349
9	gpt_oss_20b,haiku,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.27434866235355815	19	31	0.6129032258064516	0.506631299734748	0.8132530120481928
5	gemma,gpt_oss_20b,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b_jpfull30	66	0.39759036144578314	0.2725041633797879	37	90	0.4111111111111111	0.24846384118481157	0.45783132530120485
5	granite,haiku,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2687224669603525	35	67	0.5223880597014925	0.41468741468741466	0.5963855421686747
10	gemma,granite,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	66	0.39759036144578314	0.2756152906266365	12	27	0.4444444444444444	0.1649484536082474	0.8373493975903614
